Row,Distance_Cook,Outlier_Cook,Outlier
817,2.2858839832964054e-5,0,0
818,3.587959093984545e-5,0,0
819,5.704527395559069e-7,0,0
820,4.1207247041988165e-5,0,0
821,7.361773834048712e-5,0,0
822,1.263764885896881e-4,0,0
823,0.0023701635058350702,0,0
824,0.00123725951477403,0,0
825,1.1408580553027397e-4,0,0
826,9.291426752773044e-4,0,0
827,2.64506515705093e-4,0,0
828,0.002703634862779233,0,0
829,5.759277781836076e-6,0,0
830,8.895729524721837e-5,0,0
831,9.009821540378566e-5,0,0
832,1.8638997534711483e-4,0,0
833,7.964291966292675e-5,0,0
834,2.2962181697375503e-4,0,0
835,3.996482483560311e-5,0,0
836,9.883085457988236e-5,0,0
837,2.6584896550048176e-4,0,0
838,3.587959093984545e-5,0,0
839,1.8742393455245833e-4,0,0
840,3.021448702871823e-4,0,0
841,9.593745788487884e-4,0,0
842,0.007274454783918196,0,0
843,0.006047063991884221,0,0
844,4.553570726727331e-4,0,0
845,0.007274454783918196,0,0
846,4.3952069514159283e-4,0,0
847,2.2597820457451795e-5,0,0
848,7.359221727001172e-5,0,0
849,4.906151916746154e-5,0,0
850,0.004740324425416156,0,0
851,3.285973667731574e-4,0,0
852,4.675965653574985e-5,0,0
853,9.11134390104951e-5,0,0
854,9.566426115428663e-7,0,0
855,1.8207995616457384e-4,0,0
856,5.585288264156154e-5,0,0
857,4.5369805115032794e-4,0,0
858,2.4791650414491564e-4,0,0
859,1.1409412876906164e-4,0,0
860,4.1207247041988165e-5,0,0
861,3.0873768653862777e-4,0,0
862,8.270770082443007e-5,0,0
863,1.8322950274054375e-4,0,0
864,2.709408624266926e-5,0,0
865,3.501289209445737e-4,0,0
866,7.964291966292675e-5,0,0
867,3.6119825608368543e-6,0,0
868,1.8766746331991513e-4,0,0
869,8.88492952723125e-5,0,0
870,5.135555236147659e-4,0,0
871,2.582060831310417e-5,0,0
872,1.4723632789767778e-4,0,0
873,3.311445417263592e-5,0,0
874,9.184218547323916e-5,0,0
875,0.0015882633182555071,0,0
876,0.001580123976805694,0,0
877,0.0012187488973544845,0,0
878,1.0379401368280523e-4,0,0
879,7.400129554496155e-6,0,0
880,1.6678600250878826e-5,0,0
881,7.955225576774007e-6,0,0
882,0.0034662864665010278,0,0
883,4.106957410684904e-5,0,0
884,0.0023701635058350702,0,0
885,1.1444275109256527e-6,0,0
886,5.808919591771751e-6,0,0
887,1.1657412954805798e-4,0,0
888,1.8855004345933328e-4,0,0
889,6.146141187491473e-4,0,0
890,5.365320343031116e-4,0,0
891,7.094705619132236e-5,0,0
892,3.754898148392392e-5,0,0
893,1.7758459890053225e-4,0,0
894,9.042165202342988e-6,0,0
895,5.093758533937989e-5,0,0
896,3.864285439847935e-5,0,0
897,1.1628231816517416e-5,0,0
898,2.0260416008975759e-4,0,0
899,1.9338738614414495e-4,0,0
900,8.475549718807933e-5,0,0
901,0.001118740896445267,0,0
902,4.811447411506714e-6,0,0
903,4.274353968596428e-5,0,0
904,2.226139886561044e-7,0,0
905,0.0025172444466656416,0,0
906,2.3779059836798226e-4,0,0
907,8.270770082443007e-5,0,0
908,1.3018147527434843e-4,0,0
909,1.6850041827159946e-4,0,0
910,6.001813229336486e-6,0,0
911,0.0025788373639878616,0,0
912,1.4940608314173846e-4,0,0
913,5.309960477996898e-4,0,0
914,0.002497200960852337,0,0
915,0.00773158252285932,0,0
916,3.2692779107084964e-4,0,0
917,8.910727695827931e-5,0,0
918,1.8855004345933328e-4,0,0
919,2.0522675963530648e-4,0,0
920,0.004469434988163783,0,0
921,5.4703028726768775e-5,0,0
922,1.5664188190102473e-4,0,0
923,1.1462559018209209e-4,0,0
924,3.285973667731574e-4,0,0
925,0.001644720053202571,0,0
926,9.555726226369718e-5,0,0
927,5.006053676806778e-4,0,0
928,3.69723310448307e-4,0,0
929,2.2597820457451795e-5,0,0
930,2.938519185179188e-4,0,0
931,0.0010843389421777078,0,0
932,7.375276353406113e-4,0,0
933,3.501289209445737e-4,0,0
934,8.74080043012507e-5,0,0
935,1.7852411123443846e-5,0,0
936,2.7203964839526498e-5,0,0
937,7.361773834048712e-5,0,0
938,3.501289209445737e-4,0,0
939,4.664944640137683e-4,0,0
940,1.8855004345933328e-4,0,0
941,8.181091854158745e-5,0,0
942,4.108081807120565e-4,0,0
943,0.004217308294241115,0,0
944,2.0437894528187194e-5,0,0
945,1.7606780773943937e-4,0,0
946,1.7593032828388448e-4,0,0
947,8.231757541236474e-6,0,0
948,7.612911640138849e-5,0,0
949,5.48196627550252e-4,0,0
950,5.311192038579265e-4,0,0
951,1.0427428988921667e-4,0,0
952,0.00011556919268534341,0,0
953,6.568740258286356e-6,0,0
954,2.1250714231926053e-4,0,0
955,5.167231759814523e-6,0,0
956,0.0021955501693807296,0,0
957,1.5417357211664143e-4,0,0
958,7.972025604176727e-6,0,0
959,7.552221382250347e-5,0,0
960,1.871707663113832e-4,0,0
961,1.7226448912179964e-4,0,0
962,0.0016555543418703134,0,0
963,9.365348325388447e-5,0,0
964,2.785349755150867e-4,0,0
965,1.5081144027713137e-6,0,0
966,2.506105264721852e-4,0,0
967,1.368994608075136e-4,0,0
968,0.001788328488073235,0,0
969,1.3118141957650965e-6,0,0
970,3.534689527855983e-5,0,0
971,2.0001014300356377e-5,0,0
972,3.310552979125195e-5,0,0
973,0.003446583676693387,0,0
974,2.3494701765095988e-4,0,0
975,9.021777229255297e-10,0,0
976,4.7493039141341067e-4,0,0
977,1.6665851246247084e-4,0,0
978,9.825543720829283e-4,0,0
979,1.3354473133688838e-4,0,0
980,1.6305333065067063e-4,0,0
981,0.003446583676693387,0,0
982,0.00433072385938415,0,0
983,0.006153606461671258,0,0
984,3.0411023806937017e-5,0,0
985,6.568740258286356e-6,0,0
986,1.6699633927405514e-5,0,0
987,1.3802045828201567e-4,0,0
988,0.0021955501693807296,0,0
989,9.242183936103237e-5,0,0
990,3.396759190162861e-4,0,0
991,4.8817454256497826e-4,0,0
992,6.929249483832869e-5,0,0
993,1.3622307143651334e-5,0,0
994,7.301841160603738e-5,0,0
995,4.399157611388176e-5,0,0
996,4.948614913184011e-4,0,0
997,3.248179599820813e-4,0,0
998,5.207338102761241e-6,0,0
999,1.713253096157594e-6,0,0
1000,2.2075157143493097e-8,0,0
1001,4.7437828010541794e-4,0,0
1002,5.584598552870349e-7,0,0
1003,1.0201351446765198e-4,0,0
1004,1.3234805800504748e-5,0,0
1005,6.723575219137226e-4,0,0
1006,0.003446583676693387,0,0
1007,4.625032709786991e-5,0,0
1008,3.60134007184503e-5,0,0
1009,3.5562974668686625e-4,0,0
1010,4.948614913184011e-4,0,0
1011,1.0187820954220607e-4,0,0
1012,9.242183936103237e-5,0,0
1013,2.0538736926389627e-5,0,0
1014,5.383007992206058e-4,0,0
1015,4.00122946124311e-4,0,0
1016,1.0395487663681333e-7,0,0
1017,9.242183936103237e-5,0,0
1018,1.7352897699674153e-4,0,0
1019,2.5665560492665114e-4,0,0
1020,2.020481870461899e-4,0,0
1021,1.3089592202349514e-4,0,0
1022,2.2075157143493097e-8,0,0
1023,1.0694522425744733e-4,0,0
1024,0.002636977153900864,0,0
1025,7.067744300452824e-4,0,0
1026,7.452028116966563e-6,0,0
1027,3.66517466097098e-4,0,0
1028,5.507924364455561e-4,0,0
1029,1.5081144027713137e-6,0,0
1030,1.0694522425744733e-4,0,0
1031,5.512899828997926e-4,0,0
1032,4.106051034073019e-5,0,0
1033,0.004341361232851498,0,0
1034,3.0745992730095054e-4,0,0
1035,1.5141789950768218e-7,0,0
1036,1.0612197913704334e-4,0,0
1037,6.929249483832869e-5,0,0
1038,8.956907554273232e-6,0,0
1039,2.9045602455349877e-5,0,0
1040,6.929249483832869e-5,0,0
1041,2.506105264721852e-4,0,0
1042,5.795627755090115e-4,0,0
1043,2.9848728208370953e-5,0,0
1044,9.056254336749498e-5,0,0
1045,5.512899828997926e-4,0,0
1046,3.6264352135503804e-5,0,0
1047,4.7493039141341067e-4,0,0
1048,1.667444271577349e-11,0,0
1049,9.3723165916846e-4,0,0
1050,2.1250714231926053e-4,0,0
1051,3.938905221926335e-4,0,0
1052,5.167231759814523e-6,0,0
1053,0.004341361232851498,0,0
1054,1.8179678394677636e-4,0,0
1055,1.4752361843337e-4,0,0
1056,0.00433072385938415,0,0
1057,1.0187580019643308e-5,0,0
1058,3.210235370346039e-5,0,0
1059,0.0012844791009854024,0,0
1060,8.057009014219035e-4,0,0
1061,2.008444023946709e-4,0,0
1062,1.7661457290017038e-4,0,0
1063,6.607701156189365e-4,0,0
1064,6.97063188223709e-6,0,0
1065,6.492519360600116e-5,0,0
1066,5.9795616274222876e-6,0,0
1067,5.151146333300128e-4,0,0
1068,6.240573892812095e-4,0,0
1069,1.9693766572223868e-4,0,0
1070,4.284860560186146e-5,0,0
1071,4.19943645957063e-5,0,0
1072,1.8675536958547421e-4,0,0
1073,4.6193775016729235e-7,0,0
1074,5.597643187960463e-4,0,0
1075,0.0013130136787190406,0,0
1076,0.001109348131893017,0,0
1077,1.1127410592111063e-4,0,0
1078,2.4472501852571845e-4,0,0
1079,5.5623000180865066e-6,0,0
1080,2.020481870461899e-4,0,0
1081,0.0014524224604193883,0,0
1082,7.534538169650127e-5,0,0
1083,0.0020918775153294248,0,0
1084,2.020481870461899e-4,0,0
1085,3.779540985660743e-4,0,0
1086,8.563998754701297e-5,0,0
1087,8.783601623902238e-5,0,0
1088,7.659212810996579e-4,0,0
1089,9.242183936103237e-5,0,0
1090,1.3089592202349514e-4,0,0
1091,2.3494701765095988e-4,0,0
1092,4.1566723993869025e-6,0,0
1093,2.979912065323844e-4,0,0
1094,9.118586713935532e-5,0,0
1095,4.948614913184011e-4,0,0
1096,7.713756090603899e-4,0,0
1097,2.1250714231926053e-4,0,0
1098,2.4058248590503895e-6,0,0
1099,4.381965540281137e-6,0,0
1100,3.1689365888484712e-6,0,0
1101,3.3060497703548433e-4,0,0
1102,9.233011303031845e-10,0,0
1103,2.8581380073245467e-6,0,0
1104,3.583878438073087e-5,0,0
1105,2.3322442251811594e-7,0,0
1106,2.1250714231926053e-4,0,0
1107,1.7031440559376538e-4,0,0
1108,2.728311964477533e-5,0,0
1109,2.803591132212786e-4,0,0
1110,5.1783653907117956e-5,0,0
1111,7.641278834541938e-4,0,0
1112,3.8135572290203245e-7,0,0
1113,3.534689527855983e-5,0,0
1114,1.1023743714174215e-4,0,0
1115,3.93107709713636e-4,0,0
1116,0.002636977153900864,0,0
1117,4.618663975539166e-6,0,0
1118,4.6193775016729235e-7,0,0
1119,9.645557822615189e-5,0,0
1120,2.020481870461899e-4,0,0
1121,2.979912065323844e-4,0,0
1122,2.0845196890362577e-4,0,0
1123,7.050510863662261e-5,0,0
1124,2.8833074505352233e-6,0,0
1125,2.236016163488491e-4,0,0
1126,1.2553756081576569e-5,0,0
1127,7.916264836874944e-4,0,0
1128,0.0035962995654227883,0,0
1129,0.0017574032354113831,0,0
1130,5.387905567937754e-4,0,0
1131,6.805648007450096e-4,0,0
1132,3.7508453724135837e-07,0,0
1133,8.335204923049057e-5,0,0
1134,0.007204097206485798,0,0
1135,3.938905221926335e-4,0,0
1136,7.482016924380118e-5,0,0
1137,1.5417357211664143e-4,0,0
1138,5.052281633095931e-5,0,0
1139,4.9604750595765075e-5,0,0
1140,6.929249483832869e-5,0,0
1141,0.003547002445934785,0,0
1142,3.6452845778722905e-6,0,0
1143,6.929249483832869e-5,0,0
1144,4.555842289355408e-6,0,0
1145,9.611198607959722e-6,0,0
1146,2.0538736926389627e-5,0,0
1147,2.622454780213839e-4,0,0
1148,0.002409016031857955,0,0
1149,1.6436559820673242e-4,0,0
1150,2.57340014923316e-5,0,0
1151,6.270029458481341e-4,0,0
1152,0.00742102834060097,0,0
1153,4.7493039141341067e-4,0,0
1154,3.93107709713636e-4,0,0
1155,9.754084517941227e-5,0,0
1156,2.902282230372569e-4,0,0
1157,0.003940223692984883,0,0
1158,3.0546727607988543e-4,0,0
1159,7.067744300452824e-4,0,0
1160,5.795627755090115e-4,0,0
1161,6.199206544029924e-4,0,0
1162,2.7709897337306546e-6,0,0
1163,3.6452845778722905e-6,0,0
1164,7.22168104303424e-4,0,0
1165,2.6852657907422036e-5,0,0
1166,2.238870435405875e-5,0,0
1167,7.351015729113774e-5,0,0
1168,3.0745992730095054e-4,0,0
1169,2.470994048289951e-4,0,0
1170,8.335204923049057e-5,0,0
1171,4.9162647833849534e-5,0,0
1172,1.1990020129125333e-4,0,0
1173,3.0745992730095054e-4,0,0
1174,1.5998593769826774e-4,0,0
1175,9.040215245793483e-5,0,0
1176,4.077868243322372e-5,0,0
1177,2.406816260187964e-4,0,0
1178,2.1030551910188324e-5,0,0
1179,7.180510182191573e-4,0,0
1180,8.018720330371353e-6,0,0
1181,7.180510182191573e-4,0,0
1182,3.251588213860948e-4,0,0
1183,5.8623107637376e-8,0,0
1184,4.077868243322372e-5,0,0
1185,2.195218852301111e-4,0,0
1186,4.6030527964856135e-4,0,0
1187,9.081804749616433e-4,0,0
1188,9.353745537827237e-4,0,0
1189,0.0019321159221598872,0,0
1190,9.14867319123812e-5,0,0
1191,2.504593835140252e-5,0,0
1192,3.697344082734119e-7,0,0
1193,1.597347898577036e-4,0,0
1194,1.4946833507399133e-4,0,0
1195,3.1087997708900893e-6,0,0
1196,4.19998374660658e-4,0,0
1197,0.0011189229954518861,0,0
1198,3.7297766051620886e-5,0,0
1199,5.093248528900673e-4,0,0
1200,4.1480802800639637e-4,0,0
1201,5.757698466533461e-5,0,0
1202,1.8193732007001733e-5,0,0
1203,6.0028927065090285e-5,0,0
1204,2.898886005826219e-4,0,0
1205,7.63154928194147e-4,0,0
1206,5.916373805157359e-4,0,0
1207,1.0943900611919278e-5,0,0
1208,2.8464263408814765e-4,0,0
1209,1.0513199767951334e-4,0,0
1210,7.891577228395017e-4,0,0
1211,3.0116038929215545e-4,0,0
1212,1.6474719167581845e-4,0,0
1213,4.900400440692859e-4,0,0
1214,3.0116038929215545e-4,0,0
1215,0.0034432684794173307,0,0
1216,1.9090197987785395e-5,0,0
1217,5.738155340265036e-4,0,0
1218,2.4106287639625666e-5,0,0
1219,0.002404318840537747,0,0
1220,4.6423843871559625e-5,0,0
1221,2.2106197569703764e-4,0,0
1222,3.4321712271903924e-4,0,0
1223,1.0762833322566602e-5,0,0
1224,5.988304026251457e-4,0,0
1225,0.0026971520292508066,0,0
1226,1.2566335381625215e-5,0,0
1227,4.6423843871559625e-5,0,0
1228,9.803047391494107e-4,0,0
1229,7.542382974500648e-4,0,0
1230,1.7288885194964647e-4,0,0
1231,7.831006549981708e-5,0,0
1232,2.3182577256476976e-5,0,0
1233,1.251716673743562e-8,0,0
1234,1.8193732007001733e-5,0,0
1235,4.8797593209775177e-4,0,0
1236,3.7450785001507154e-7,0,0
1237,4.981399922948353e-4,0,0
1238,1.9809362823752365e-5,0,0
1239,7.43733371615164e-5,0,0
1240,1.6474719167581845e-4,0,0
1241,2.03495456288607e-4,0,0
1242,8.05129708737839e-4,0,0
1243,0.0026971520292508066,0,0
1244,0.0015842865328077006,0,0
1245,3.433554291842234e-5,0,0
1246,9.939372890292432e-5,0,0
1247,1.9494398003572638e-5,0,0
1248,1.656777757299009e-4,0,0
1249,1.563537616166982e-5,0,0
1250,3.1087997708900893e-6,0,0
1251,0.003626501680060206,0,0
1252,1.5353748899767593e-4,0,0
1253,3.2706796754122596e-4,0,0
1254,5.534292385339044e-4,0,0
1255,1.2273163134482597e-6,0,0
1256,2.1123433132064884e-4,0,0
1257,2.787785626453811e-5,0,0
1258,2.606818985892018e-4,0,0
1259,3.262233350367359e-4,0,0
1260,0.0025361128479439374,0,0
1261,0.0025361128479439374,0,0
1262,4.889325211107883e-4,0,0
1263,1.437103285328875e-5,0,0
1264,4.19998374660658e-4,0,0
1265,0.00038584489342170846,0,0
1266,1.772847303703995e-4,0,0
1267,1.8133396547738545e-4,0,0
1268,5.404856315018815e-5,0,0
1269,1.2550520025145876e-5,0,0
1270,5.843543448505538e-7,0,0
1271,3.433554291842234e-5,0,0
1272,8.628253390704448e-5,0,0
1273,0.0013544579118590137,0,0
1274,1.030348304511127e-5,0,0
1275,0.0021914983048462247,0,0
1276,3.0370000253669926e-6,0,0
1277,9.936701837272812e-7,0,0
1278,2.5134233257777597e-4,0,0
1279,0.002410312909360414,0,0
1280,1.8776195500844467e-5,0,0
1281,1.2636745547937015e-4,0,0
1282,3.243869437662167e-5,0,0
1283,2.6297401120178413e-5,0,0
1284,3.9314242376926395e-4,0,0
1285,1.364509746346768e-4,0,0
1286,0.004211163389302625,0,0
1287,8.114568878489929e-6,0,0
1288,8.904316621712536e-5,0,0
1289,0.0034841675273123893,0,0
1290,4.261737162502394e-4,0,0
1291,6.386876946289444e-4,0,0
1292,8.52277251056285e-6,0,0
1293,0.010382392046746158,0,0
1294,3.4542579314918533e-4,0,0
1295,9.870226352629451e-5,0,0
1296,1.2588626341088018e-4,0,0
1297,1.882329572032902e-6,0,0
1298,1.030348304511127e-5,0,0
1299,1.1688679502860997e-4,0,0
1300,7.489929318765043e-4,0,0
1301,1.9108674241682345e-6,0,0
1302,5.8623107637376e-8,0,0
1303,0.005470034034580728,0,0
1304,1.2853467149445084e-5,0,0
1305,5.7522515705031785e-6,0,0
1306,3.7915219578911024e-4,0,0
1307,2.376829995924076e-5,0,0
1308,9.520387606696542e-5,0,0
1309,1.1722463612463856e-7,0,0
1310,2.3352415485279395e-4,0,0
1311,0.001000314022135746,0,0
1312,7.230780690353673e-5,0,0
1313,4.0078222398876815e-4,0,0
1314,4.187875980806341e-4,0,0
1315,6.270861039423045e-4,0,0
1316,5.419722817126372e-5,0,0
1317,9.210580397807154e-4,0,0
1318,0.0026971520292508066,0,0
1319,1.1509193590108084e-4,0,0
1320,2.4106287639625666e-5,0,0
1321,4.8384726706259794e-5,0,0
1322,1.2930055453220677e-4,0,0
1323,4.3274400661958264e-4,0,0
1324,0.0031454442137831885,0,0
1325,1.5968418846384301e-6,0,0
1326,8.552519950682566e-4,0,0
1327,2.663600461304211e-4,0,0
1328,3.155531811592072e-4,0,0
1329,0.002502799981559778,0,0
1330,9.553490691889572e-4,0,0
1331,2.2489601234087055e-4,0,0
1332,0.0010488155527280222,0,0
1333,7.395362038441197e-6,0,0
1334,3.399685112742747e-5,0,0
1335,8.093843035093881e-4,0,0
1336,5.290306412757534e-5,0,0
1337,2.6094473522554927e-4,0,0
1338,1.4412655848421253e-4,0,0
1339,1.262991840377062e-4,0,0
1340,8.114568878489929e-6,0,0
1341,9.520387606696542e-5,0,0
1342,7.211557445942921e-4,0,0
1343,1.4770207748577834e-4,0,0
1344,2.4106287639625666e-5,0,0
1345,1.9414480530259378e-4,0,0
1346,0.0035244337584341865,0,0
1347,8.629257365780643e-5,0,0
1348,5.534292385339044e-4,0,0
1349,1.9428767058617593e-5,0,0
1350,1.2550520025145876e-5,0,0
1351,4.3274400661958264e-4,0,0
1352,3.1087997708900893e-6,0,0
1353,6.0028927065090285e-5,0,0
1354,1.6460402188716737e-4,0,0
1355,0.0026971520292508066,0,0
1356,8.012935995285594e-5,0,0
1357,1.0606473980174378e-4,0,0
1358,1.5650069575258975e-6,0,0
1359,9.176057607769446e-5,0,0
1360,2.1155048974589595e-6,0,0
1361,0.009181689218663365,0,0
1362,1.6474719167581845e-4,0,0
1363,2.034066519388949e-4,0,0
1364,2.195218852301111e-4,0,0
1365,6.017219473141145e-4,0,0
1366,0.0011134937077009505,0,0
1367,6.647097483467982e-5,0,0
1368,6.557976430823583e-5,0,0
1369,8.147016145627558e-6,0,0
1370,1.1568140719619947e-4,0,0
1371,8.183650211196416e-4,0,0
1372,9.8123160543721e-4,0,0
1373,1.4967913151249092e-4,0,0
1374,1.6982169817994842e-5,0,0
1375,4.4700322899848073e-4,0,0
1376,3.251588213860948e-4,0,0
1377,1.563537616166982e-5,0,0
1378,1.262991840377062e-4,0,0
1379,5.025715015394199e-4,0,0
1380,2.4106287639625666e-5,0,0
1381,4.774538515224102e-4,0,0
1382,5.7522515705031785e-6,0,0
1383,4.103391384399475e-4,0,0
1384,6.055855849810592e-6,0,0
1385,2.2776191617573537e-6,0,0
1386,3.607140888446969e-6,0,0
1387,6.292402832378844e-4,0,0
1388,6.878325083290338e-4,0,0
1389,2.648113230263437e-7,0,0
1390,0.004165012465464248,0,0
1391,1.6090358039375988e-4,0,0
1392,5.916373805157359e-4,0,0
1393,9.443212158880239e-5,0,0
1394,2.195218852301111e-4,0,0
1395,3.134688401872884e-6,0,0
1396,3.5401154064908306e-4,0,0
1397,6.579037488040897e-5,0,0
1398,2.955055409312133e-6,0,0
1399,4.3274400661958264e-4,0,0
1400,2.9640048541717735e-5,0,0
1401,2.3461894882508598e-5,0,0
1402,0.0011169463883653797,0,0
1403,3.7481688696470667e-6,0,0
1404,1.5856186673934223e-5,0,0
1405,5.116383044538803e-4,0,0
1406,4.1480802800639637e-4,0,0
1407,7.832606308823049e-6,0,0
1408,2.0531812405980801e-4,0,0
1409,0.003274996542392761,0,0
1410,1.2930055453220677e-4,0,0
1411,1.3532762270470665e-4,0,0
1412,1.7683066505930584e-5,0,0
1413,8.730162759485273e-4,0,0
1414,9.394338091851737e-5,0,0
1415,4.819255712808543e-6,0,0
1416,3.291468478912691e-4,0,0
1417,0.001477115732711502,0,0
1418,0.001790829548269921,0,0
1419,2.2890366442374657e-4,0,0
1420,2.335321579998998e-4,0,0
1421,3.679505676807994e-4,0,0
1422,7.010630508492816e-4,0,0
1423,0.0018486726146428984,0,0
1424,8.985833660995404e-6,0,0
1425,1.814880208618064e-4,0,0
1426,4.055476653666047e-5,0,0
1427,1.010611713749047e-5,0,0
1428,1.916939647162943e-5,0,0
1429,1.8422581147800048e-4,0,0
1430,2.5992143062345034e-4,0,0
1431,0.0014789365916390372,0,0
1432,4.819255712808543e-6,0,0
1433,0.0018188651440575923,0,0
1434,2.6812199977505858e-5,0,0
1435,7.103239353766382e-9,0,0
1436,3.1957849057251457e-4,0,0
1437,0.001730173882931757,0,0
1438,2.1791204583649368e-4,0,0
1439,1.3631174576479922e-4,0,0
1440,0.0010149346674580245,0,0
1441,0.007904364675018125,0,0
1442,0.0017537599404814212,0,0
1443,1.721504680598352e-4,0,0
1444,4.1567332518496606e-4,0,0
1445,1.1870774315466294e-4,0,0
1446,2.1771928780983248e-4,0,0
1447,5.818301852883938e-5,0,0
1448,4.2356747517004954e-4,0,0
1449,4.819255712808543e-6,0,0
1450,2.7852052557183263e-5,0,0
1451,0.0012832463733410404,0,0
1452,2.3371512732853054e-4,0,0
1453,6.518857975529901e-4,0,0
1454,7.384848645951334e-4,0,0
1455,0.0011669576756175965,0,0
1456,3.7351230346951053e-4,0,0
1457,3.352572866358305e-4,0,0
1458,8.00637860379741e-4,0,0
1459,0.0017537599404814212,0,0
1460,0.0013340008916865422,0,0
1461,2.9105811533228526e-5,0,0
1462,8.913061964363271e-6,0,0
1463,5.667838199753553e-4,0,0
1464,0.0025447299862662444,0,0
1465,1.391354348320927e-4,0,0
1466,1.2949901543189146e-4,0,0
1467,0.0029027118595583226,0,0
1468,7.066545767040253e-4,0,0
1469,0.0026819180093793533,0,0
1470,1.709364614192655e-4,0,0
1471,1.9204113246564056e-4,0,0
1472,1.3788491467265967e-4,0,0
1473,1.8421850675678603e-6,0,0
1474,8.017997082250182e-5,0,0
1475,2.614170137967841e-5,0,0
1476,0.0015711294313502733,0,0
1477,3.3039177550291734e-4,0,0
1478,5.240886520323372e-5,0,0
1479,3.324457523101275e-4,0,0
1480,1.2106314155628249e-4,0,0
1481,1.5234166502790258e-4,0,0
1482,8.199151846017665e-6,0,0
1483,0.002210100001212181,0,0
1484,7.749339942011182e-5,0,0
1485,3.7351230346951053e-4,0,0
1486,0.002348697978533815,0,0
1487,1.65941396173923e-4,0,0
1488,2.8336543409365636e-4,0,0
1489,0.0017687848894446263,0,0
1490,4.1567332518496606e-4,0,0
1491,6.851444604305159e-5,0,0
1492,5.41587329545552e-4,0,0
1493,2.4518448864820877e-4,0,0
1494,1.357590900563115e-4,0,0
1495,1.3507964294528607e-4,0,0
1496,3.949464805280445e-5,0,0
1497,1.8999376891885504e-5,0,0
1498,6.722818356318194e-4,0,0
1499,0.0014789365916390372,0,0
1500,1.934532056747935e-5,0,0
1501,6.150036762419103e-4,0,0
1502,1.669711833968341e-4,0,0
1503,8.358539955724449e-4,0,0
1504,0.0012541233075187923,0,0
1505,9.825956369778391e-5,0,0
1506,0.0010223402116747637,0,0
1507,0.0014932266037197502,0,0
1508,8.358539955724449e-4,0,0
1509,0.0012577615352734187,0,0
1510,0.002684554692293647,0,0
1511,4.3075466116432266e-5,0,0
1512,1.3500912787565067e-4,0,0
1513,0.0011883957806293336,0,0
1514,9.740107634807204e-5,0,0
1515,2.2348642547691296e-4,0,0
1516,1.5802402848559778e-7,0,0
1517,5.854986896302979e-5,0,0
1518,3.4300610067332886e-4,0,0
1519,0.0010122959212414202,0,0
1520,2.7852052557183263e-5,0,0
1521,7.198195022847938e-6,0,0
1522,7.15660052213667e-4,0,0
1523,3.291468478912691e-4,0,0
1524,1.1792841172368166e-4,0,0
1525,2.819694816748185e-4,0,0
1526,7.05859874300792e-5,0,0
1527,3.634087920374903e-6,0,0
1528,0.001730173882931757,0,0
1529,2.2030832961586927e-4,0,0
1530,0.00244671334640582,0,0
1531,2.9604395763394053e-4,0,0
1532,6.624492212370871e-6,0,0
1533,1.988276813204093e-4,0,0
1534,0.0018076064136277339,0,0
1535,5.661829761931909e-5,0,0
1536,4.080564560941036e-5,0,0
1537,3.577913871415313e-4,0,0
1538,3.534266623243071e-4,0,0
1539,8.017997082250182e-5,0,0
1540,0.001730173882931757,0,0
1541,3.803741809782868e-4,0,0
1542,2.8253435157990877e-4,0,0
1543,0.003142543091384297,0,0
1544,4.708550505501819e-5,0,0
1545,5.240886520323372e-5,0,0
1546,4.808688614161293e-5,0,0
1547,3.687530055365019e-4,0,0
1548,8.783432514588837e-4,0,0
1549,8.997308383191396e-4,0,0
1550,1.9118893299251982e-4,0,0
1551,3.678531328816006e-5,0,0
1552,0.0011883957806293336,0,0
1553,1.0952854273452692e-5,0,0
1554,3.0331588648669814e-4,0,0
1555,0.0046871656280105265,0,0
1556,9.347986122690639e-5,0,0
1557,0.002075616165130596,0,0
1558,0.001790829548269921,0,0
1559,7.066545767040253e-4,0,0
1560,1.2105654682963905e-9,0,0
1561,2.1791204583649368e-4,0,0
1562,1.928972210938233e-4,0,0
1563,1.1126008517412027e-5,0,0
1564,5.240886520323372e-5,0,0
1565,0.003668477015036629,0,0
1566,3.7923784184067666e-5,0,0
1567,6.347062342189079e-4,0,0
1568,9.52813435569943e-5,0,0
1569,1.197215948454843e-5,0,0
1570,0.002695168561734918,0,0
1571,1.4062526112504245e-5,0,0
1572,1.8422581147800048e-4,0,0
1573,2.4283853568071744e-4,0,0
1574,4.2356747517004954e-4,0,0
1575,9.184148390600478e-4,0,0
1576,4.6394417318569684e-4,0,0
1577,6.250646272842003e-4,0,0
1578,9.237799958603686e-4,0,0
1579,5.667838199753553e-4,0,0
1580,3.0466626613547665e-4,0,0
1581,1.2079594908583457e-4,0,0
1582,0.0010086949551539512,0,0
1583,1.3278674329803402e-4,0,0
1584,2.66044219581315e-4,0,0
1585,8.482906572020917e-5,0,0
1586,0.001705361522891821,0,0
1587,7.73734113822803e-6,0,0
1588,9.056525799062675e-4,0,0
1589,1.0735937230074129e-4,0,0
1590,3.312674991243494e-4,0,0
1591,1.279139462892223e-4,0,0
1592,1.8535540157340685e-5,0,0
1593,1.7418926225443382e-4,0,0
1594,2.776652381549436e-4,0,0
1595,1.934532056747935e-5,0,0
1596,4.819255712808543e-6,0,0
